pl_name,hostname,pl_rade,pl_masse,pl_dens,pl_orbsmax,pl_orbper,st_mass,st_teff,st_rad,st_lum,pl_orbeccen,sy_dist,glon,glat,planet_type,hz_start_con,hz_end_con,hz_start_opt,hz_end_opt,in_hz,hz_dist,X_gal,Y_gal,Z_gal,pl_seff
KELT-21 b,KELT-21,17.777474,1242.7153,1.24,0.05224,3.6127647,1.458,7598.0,1.638,0.90472,0.0,470.878,71.48138,-1.9865,Gas-giant,2.0101785564854158,4.480437788019637,2.5097301671304795,4.308465885218877,Too_hot,2.4574901671304796,149.46701199436768,446.22783240082987,-16.322524324761122,2942.480974524643
KELT-23 A b,KELT-23 A,14.829507,298.12454,0.503,0.03302,2.255251,0.944,5899.0,0.996,0.03383,0.0,126.261,102.28211,43.94313,Gas-giant,0.7766077667292298,1.8254583668117494,1.0064674303778645,1.7553558354198064,Too_hot,0.9734474303778644,-19.339192249355637,88.83079407829447,87.61806770045835,991.4615173761816
KELT-24 b,KELT-24,12.71098411,1458.83238813,3.9,0.0665,5.55149296,1.268,6426.0,1.338,0.43933,0.0319,96.5173,135.57326,42.30144,Mega-Earth,1.2137182720485407,2.791430663129166,1.5526673892797844,2.684254392105348,Too_hot,1.4861673892797844,-50.979719647628464,49.9696596953117,64.95914480559259,621.8515331394732
KELT-3 b,KELT-3,17.48604,616.5902,0.6359002226443952,0.04753029674668646,2.70339,1.96,6304.0,1.7,0.6116513070004272,0.0,210.252,181.25553,51.38017,Gas-giant,1.4867726876745875,3.435629147220441,1.907798846928807,3.3037131952170893,Too_hot,1.8602685501821206,-131.1972889498874,-2.8754038147279095,164.27083407927898,1810.132039591946
KELT-4 A b,KELT-4 A,19.044091,286.68266,0.228,0.04317,2.9895932,1.201,6206.0,1.603,0.53529,0.0,218.05,207.45808,57.99257,Gas-giant,1.366735407722331,3.1707347304787734,1.7580699911383915,3.0489852535539606,Too_hot,1.7148999911383915,-102.5534085568238,-53.29059629448529,184.9019016666821,1840.4579642684046
KELT-6 b,KELT-6,14.5717,165.2716,0.2945332495151276,0.08685535771564924,7.8457,1.42,6102.0,1.73,0.5702696658010277,0.22,240.726,85.77535,85.54996,Gas-giant,1.4286543120570434,3.328737583087935,1.8424586596476322,3.2009158869459906,Too_hot,1.755603301931983,1.3759481564465037,18.62712907377051,240.00029980218747,492.8065133991613
KELT-7 b,KELT-7,17.9344,441.7837,0.42229495632079245,0.04620944941982065,2.73477,1.76,6768.0,1.81,0.7894871961801212,0.0,136.681,172.51277,-3.36514,Gas-giant,1.7950848973436464,4.079246622347997,2.2772102054083483,3.9226425503005014,Too_hot,2.2310007559885277,-135.2819819375925,17.779537652396446,-8.023039629960724,2884.201565341804
KELT-8 b,KELT-8,18.15858,209.7678,0.1931790091169418,0.03997915631913981,3.24406,0.81,5754.0,1.46,0.3208737881039869,0.04,197.572,54.84095,10.37371,Gas-giant,1.087067496993324,2.5719421092507786,1.4135279586728442,2.4731662663602636,Too_hot,1.3735488023537044,111.91178387078455,158.886029934118,35.57635881640183,1309.8046810338078
KELT-9 b,KELT-9,21.196219,915.3504,0.53,0.03462,1.4811235,2.52,10170.0,2.362,1.72428,0.0,204.455,78.91292,0.24852,Gas-giant,6.177750455138103,17.6746440336862,9.617628851932949,16.995695653622633,Too_hot,9.583008851932949,39.31646640204727,200.63717513553058,0.8868191986647277,44220.72646116948
KOI-13 b,KOI-13,16.948008,2949.4624,3.6,0.03641,1.763588,1.72,7650.0,1.74,0.9680328834975537,0.00064,519.096,77.5059,16.80645,Mega-Earth,2.1608263215474772,4.813117966061599,2.696105059221837,4.628378498807217,Too_hot,2.659695059221837,107.50404357115198,485.15582255503386,150.0911911898908,7007.958569126912
KOI-134 b,KOI-134,12.03844527,346.43296363,1.0949007741252095,0.363,67.1277,1.407,6160.0,1.667,0.62325,0.16,1159.21,78.69759,10.76136,Gas-giant,1.5150813108303873,3.5215549674501645,1.9511210966541765,3.386332310937964,Too_hot,1.5881210966541766,223.1950336165832,1116.7375650005354,216.44632587680297,31.874013329890296
KOI-142 b,KOI-142,3.438,9.5,1.29,0.09598703614975108,10.91647,0.99,5466.0,0.897,-0.19144795816736462,0.05561,376.863,72.93478,11.52808,Gas-giant,0.6097395644646725,1.4621160284235175,0.7976659053370293,1.4059556386012055,Too_hot,0.7016788691872782,108.36321515064644,353.002448046219,75.31537721203537,69.84364206853402
KOI-1783.01,KOI-1783,8.86,71.0,0.56,0.5263624391980393,134.4628,1.076,5922.0,1.143,0.15825471932156876,0.0,865.73,78.27209,15.36009,Gas-giant,0.8953946224331255,2.1025327597425245,1.1597822072677302,2.0217906212847616,Too_hot,0.6334197680696909,169.68628460445,817.3787626787278,229.31845987388286,5.196188982191974
KOI-1783.02,KOI-1783,5.44,15.0,0.51,0.8669248534356373,284.215,1.076,5922.0,1.143,0.15825471932156876,0.0,865.73,78.27209,15.36009,Gas-giant,0.8953946224331255,2.1025327597425245,1.1597822072677302,2.0217906212847616,Too_hot,0.2928573538320929,169.68628460445,817.3787626787278,229.31845987388286,1.915542587477138
KOI-3680 b,KOI-3680,11.09691,613.4119,2.46,0.534,141.241671,1.01,5830.0,0.96,-0.020494668566922992,0.496,921.986,77.89242,12.17757,Icy-Solid,0.7315469758513932,1.724849387700004,0.9495959824948174,1.6586085197638982,Too_hot,0.41559598249481733,189.03320854673632,881.1923407152669,194.48570365781399,3.3452056172331117
KOI-94 b,KOI-94,1.71,10.5,10.1,0.05119,3.743208,1.277,6182.0,1.52,0.479,0.25,477.052,76.22605,7.98316,Mega-Earth,1.2821568796637821,2.977450961239927,1.6502595255328993,2.863122103865328,Too_hot,1.5990695255328993,112.48148334441431,458.8430450007334,66.2539558297858,1149.8196886311762
KOI-94 c,KOI-94,4.32,15.6,0.91,0.1013,10.423648,1.277,6182.0,1.52,0.479,0.43,477.052,76.22605,7.98316,Gas-giant,1.2821568796637821,2.977450961239927,1.6502595255328993,2.863122103865328,Too_hot,1.5489595255328994,112.48148334441431,458.8430450007334,66.2539558297858,293.6169406974992
KOI-94 d,KOI-94,11.27,106.0,0.363,0.1684,22.342989,1.277,6182.0,1.52,0.479,0.022,477.052,76.22605,7.98316,Gas-giant,1.2821568796637821,2.977450961239927,1.6502595255328993,2.863122103865328,Too_hot,1.4818595255328995,112.48148334441431,458.8430450007334,66.2539558297858,106.24679194522292
KOI-94 e,KOI-94,6.56,35.0,0.6,0.3046,54.32031,1.277,6182.0,1.52,0.479,0.019,477.052,76.22605,7.98316,Gas-giant,1.2821568796637821,2.977450961239927,1.6502595255328993,2.863122103865328,Too_hot,1.3456595255328994,112.48148334441431,458.8430450007334,66.2539558297858,32.47433017852031
KPS-1 b,KPS-1,11.54527,346.4347,1.31,0.0269,1.706291,0.892,5165.0,0.907,-0.28021547613936815,0.0,262.706,140.12745,48.29956,Neptune-like,0.5571233379814043,1.3553967951656454,0.7326606829888764,1.3033276454120433,Too_hot,0.7057606829888764,-134.124633024488,112.03646208611804,196.14498824918334,724.903111463862
Kepler-10 b,Kepler-10,1.47,3.24,5.54,0.01685,0.8374907,0.91,5708.0,1.065,0.03292371963783421,0.0,185.506,80.48988,18.81626,Super-Earth,0.7817865256992953,1.8535661203186262,1.01760771978579,1.782378133647973,Too_hot,1.00075771978579,29.01165170589102,173.17888275576806,59.832053857109145,3799.477781735217
Kepler-10 c,Kepler-10,2.355,11.29,4.75,0.241,45.294301,0.91,5708.0,1.065,0.03292371963783421,0.136,185.506,80.48988,18.81626,Mega-Earth,0.7817865256992953,1.8535661203186262,1.01760771978579,1.782378133647973,Too_hot,0.77660771978579,29.01165170589102,173.17888275576806,59.832053857109145,18.573323986927175
Kepler-101 b,Kepler-101,5.77,51.1,1.45,0.0474,3.4876812,1.17,5667.0,1.56,0.351950693592791,0.086,927.981,78.04679,19.67348,Neptune-like,1.1306318604759142,2.6857321821042586,1.4729984555946571,2.5825821141515806,Too_hot,1.425598455594657,180.9775654205279,854.8646766351931,312.4135749561232,1000.9076537843644
Kepler-101 c,Kepler-101,1.25,3.78,10.5,0.0684,6.02976,1.17,5667.0,1.56,0.351950693592791,0.0,927.981,78.04679,19.67348,Super-Earth,1.1306318604759142,2.6857321821042586,1.4729984555946571,2.5825821141515806,Too_hot,1.4045984555946571,180.9775654205279,854.8646766351931,312.4135749561232,480.6605622705615
Kepler-102 d,Kepler-102,1.154,3.0,10.7,0.08618,10.311767,0.803,4909.0,0.724,-0.5642620928883448,0.092,107.796,76.48359,20.43475,Super-Earth,0.4056772182329872,0.9992642228510125,0.5353032806629112,0.9608711356843443,Too_hot,0.4491232806629112,23.609016690717077,98.21470204830605,37.635943570739784,36.72188173561495
Kepler-102 e,Kepler-102,2.17,4.7,2.5,0.1162,16.1456994,0.803,4909.0,0.724,-0.5642620928883448,0.089,107.796,76.48359,20.43475,Icy-Solid,0.4056772182329872,0.9992642228510125,0.5353032806629112,0.9608711356843443,Too_hot,0.41910328066291125,23.609016690717077,98.21470204830605,37.635943570739784,20.19880381354119
Kepler-103 b,Kepler-103,3.4857,11.67,1.52,0.133,15.9653287,1.212,6047.0,1.492,0.4259861670149508,0.171,494.832,71.65202,12.75709,Neptune-like,1.2126177569949261,2.831988852441777,1.5659564196878946,2.7232396051653027,Too_hot,1.4329564196878946,151.92177533999478,458.0818856029006,109.26787489484362,150.7588739946696
Kepler-103 c,Kepler-103,5.4539,58.47,1.98,0.6679,179.60978,1.212,6047.0,1.492,0.4259861670149508,0.103,494.832,71.65202,12.75709,Neptune-like,1.2126177569949261,2.831988852441777,1.5659564196878946,2.7232396051653027,Too_hot,0.8980564196878945,151.92177533999478,458.0818856029006,109.26787489484362,5.978101439328658
Kepler-105 b,Kepler-105,2.53,10.8,3.68,0.06014783384102861,5.4122034,0.991,5933.0,1.026,0.0676807612192939,0.02,459.223,77.18475,15.99895,Mega-Earth,0.8063742638072886,1.8925806471310598,1.0442036671646993,1.8199014987485114,Too_hot,0.9840558333236706,97.9140086408188,430.43978894263415,126.5709237380616,323.02845377383693
Kepler-105 c,Kepler-105,1.44,5.6,10.4,0.072254441156998,7.12592,0.991,5933.0,1.026,0.0676807612192939,0.02,459.223,77.18475,15.99895,Super-Earth,0.8063742638072886,1.8925806471310598,1.0442036671646993,1.8199014987485114,Too_hot,0.9719492260077013,97.9140086408188,430.43978894263415,126.5709237380616,223.84720107198783
Kepler-107 b,Kepler-107,1.536,3.8,5.8,0.04544,3.1800218,1.238,5854.0,1.447,0.34303658094705153,0.1,525.997,81.72606,11.23255,Super-Earth,1.1106797629500986,2.615953420297407,1.440934307921498,2.515491780078532,Too_hot,1.395494307921498,74.24423747639666,510.5512967553143,102.45979988276045,1066.988983790886
Kepler-107 c,Kepler-107,1.597,10.0,13.5,0.06064,4.901452,1.238,5854.0,1.447,0.34303658094705153,0.08,525.997,81.72606,11.23255,Super-Earth,1.1106797629500986,2.615953420297407,1.440934307921498,2.515491780078532,Too_hot,1.380294307921498,74.24423747639666,510.5512967553143,102.45979988276045,599.1260397563211
Kepler-107 e,Kepler-107,2.903,14.1,3.18,0.12638,14.749143,1.238,5854.0,1.447,0.34303658094705153,0.1,525.997,81.72606,11.23255,Mega-Earth,1.1106797629500986,2.615953420297407,1.440934307921498,2.515491780078532,Too_hot,1.314554307921498,74.24423747639666,510.5512967553143,102.45979988276045,137.93671498571743
Kepler-109 b,Kepler-109,2.49,4.9,1.7,0.0701,6.4816307,1.094,5950.0,1.387,0.33450943137865163,0.11,474.861,72.32578,11.87795,Mini-Neptune,1.0956110960819334,2.569506916181966,1.4181725760073836,2.4708330633819195,Too_hot,1.3480725760073835,141.08295474177126,442.7590312392564,97.73949794431375,439.6159039220071
Kepler-109 c,Kepler-109,2.65,8.2,2.4,0.1546,21.22265,1.094,5950.0,1.387,0.33450943137865163,0.098,474.861,72.32578,11.87795,Icy-Solid,1.0956110960819334,2.569506916181966,1.4181725760073836,2.4708330633819195,Too_hot,1.2635725760073835,141.08295474177126,442.7590312392564,97.73949794431375,90.38376999408321
Kepler-11 b,Kepler-11,1.8,1.9,1.72,0.091,10.3039,0.961,5663.0,1.065,0.0191741083735133,0.045,646.346,76.1613,8.13328,Mini-Neptune,0.770909041334695,1.8315764831717152,1.0044348476098761,1.7612315732646133,Too_hot,0.9134348476098761,153.044066765411,621.2720126247862,91.4426140978694,126.20929004201372
Kepler-11 c,Kepler-11,2.87,2.9,0.66,0.107,13.0241,0.961,5663.0,1.065,0.0191741083735133,0.026,646.346,76.1613,8.13328,Gas-giant,0.770909041334695,1.8315764831717152,1.0044348476098761,1.7612315732646133,Too_hot,0.8974348476098761,153.044066765411,621.2720126247862,91.4426140978694,91.28649933076389
Kepler-11 d,Kepler-11,3.12,7.3,1.28,0.155,22.6845,0.961,5663.0,1.065,0.0191741083735133,0.004,646.346,76.1613,8.13328,Gas-giant,0.770909041334695,1.8315764831717152,1.0044348476098761,1.7612315732646133,Too_hot,0.8494348476098761,153.044066765411,621.2720126247862,91.4426140978694,43.50214904632323
Kepler-11 e,Kepler-11,4.19,8.0,0.58,0.195,31.9996,0.961,5663.0,1.065,0.0191741083735133,0.012,646.346,76.1613,8.13328,Gas-giant,0.770909041334695,1.8315764831717152,1.0044348476098761,1.7612315732646133,Too_hot,0.809434847609876,153.044066765411,621.2720126247862,91.4426140978694,27.485578720260765
Kepler-11 f,Kepler-11,2.49,2.0,0.69,0.25,46.6888,0.961,5663.0,1.065,0.0191741083735133,0.013,646.346,76.1613,8.13328,Gas-giant,0.770909041334695,1.8315764831717152,1.0044348476098761,1.7612315732646133,Too_hot,0.7544348476098761,153.044066765411,621.2720126247862,91.4426140978694,16.72222609340665
Kepler-11 g,Kepler-11,3.33,25.0,4.0,0.466,118.3807,0.961,5663.0,1.065,0.0191741083735133,0.15,646.346,76.1613,8.13328,Mega-Earth,0.770909041334695,1.8315764831717152,1.0044348476098761,1.7612315732646133,Too_hot,0.5384348476098761,153.044066765411,621.2720126247862,91.4426140978694,4.812849430077527
Kepler-111 c,Kepler-111,7.0840758,222.4798849,3.42,0.751,224.77833,1.118,5914.0,1.145,0.15836,0.176,657.223,76.80348,12.94056,Mega-Earth,0.895789630462246,2.1042036783488522,1.160513665156154,2.0233970956564638,Too_hot,0.40951366515615406,146.22803692344237,623.616787359336,147.17858359875973,2.5531723116223763
Kepler-117 b,Kepler-117,8.059,29.875,0.3,0.1445,18.7959228,1.129,6150.0,1.606,0.519280191304875,0.0493,1455.57,79.12533,16.11474,Gas-giant,1.3446819683661664,3.126788839284497,1.7321100882931724,3.006724161915071,Too_hot,1.5876100882931723,263.81971450103487,1373.265661195484,404.0106519906651,158.32317737982106
Kepler-117 c,Kepler-117,12.341,584.78,1.74,0.2804,50.790391,1.129,6150.0,1.606,0.519280191304875,0.0323,1455.57,79.12533,16.11474,Neptune-like,1.3446819683661664,3.126788839284497,1.7321100882931724,3.006724161915071,Too_hot,1.4517100882931724,263.81971450103487,1373.265661195484,404.0106519906651,42.045950309485136
Kepler-128 c,Kepler-128,1.521,3.38,5.237935,0.16647658767996057,22.8,1.184,6072.0,1.659,0.5253084699163011,0.037,396.379,73.49392,18.70795,Super-Earth,1.3581808089747862,3.168559606521894,1.752863225215715,3.04688718058106,Too_hot,1.5863866375357545,106.66796127585489,359.9647287232873,127.13635103078454,120.9489601929498
Kepler-138 b,Kepler-138,0.64,0.07,1.7,0.0753,10.3134,0.535,3841.0,0.535,-1.25181,0.02,66.8624,75.10743,13.17249,Mini-Neptune,0.19021887296302767,0.4920616611515793,0.25158616339557655,0.47314506483339686,Too_hot,0.17628616339557654,16.731994891615205,62.91629265711266,15.236830345958213,9.876431310226137
Kepler-138 c,Kepler-138,1.51,2.3,3.6,0.0913,13.7815,0.535,3841.0,0.535,-1.25181,0.017,66.8624,75.10743,13.17249,Super-Earth,0.19021887296302767,0.4920616611515793,0.25158616339557655,0.47314506483339686,Too_hot,0.16028616339557655,16.731994891615205,62.91629265711266,15.236830345958213,6.718130641590571
Kepler-138 d,Kepler-138,1.51,2.1,3.6,0.1288,23.0923,0.535,3841.0,0.535,-1.25181,0.01,66.8624,75.10743,13.17249,Super-Earth,0.19021887296302767,0.4920616611515793,0.25158616339557655,0.47314506483339686,Too_hot,0.12278616339557655,16.731994891615205,62.91629265711266,15.236830345958213,3.3756567073873573
Kepler-15 b,Kepler-15,10.76,209.76,0.93,0.05714,4.942782,1.018,5515.0,0.992,-0.087,0.06,739.412,82.30359,12.15252,Gas-giant,0.686296299974829,1.641879697250145,0.8969512622496887,1.5788160178964668,Too_hot,0.8398112622496887,96.80599655210372,716.3306222597372,155.65713728747548,250.6799087304526
Kepler-1513 b,Kepler-1513,8.594,48.30991786,1.304,0.5677086712695111,160.8842,0.943,5491.0,0.95,-0.12901,0.306,349.247,71.20067,11.86338,Neptune-like,0.6545254174924735,1.5676501285920914,0.8558363342504972,1.5074368678536418,Too_hot,0.28812766298098613,110.14253384334367,323.553969514257,71.79775803696921,2.305361013798409
Kepler-1514 b,Kepler-1514,12.419572,1678.1424,4.82,0.753,217.83184,1.196,6145.0,1.289,0.32838,0.401,397.292,70.90471,9.24415,Mega-Earth,1.0795775980745927,2.510864382142862,1.3907963391932294,2.4144502225391187,Too_hot,0.6377963391932294,128.28223931011863,370.55551698277316,63.82169831030135,3.7565575589418807
Kepler-16 b,Kepler-16,8.4493,105.833,0.964,0.7048,228.776,0.6897,4450.0,0.6489,-0.829915761440882,0.0069,75.0852,82.78543,17.366,Gas-giant,0.30366337051842274,0.7645170444260869,0.402006343018203,0.7351359152496896,Conservative_HZ,0.0,8.999789508060914,71.09526989696927,22.411016177935622,0.29781903202874693
Kepler-1647 b,Kepler-1647,11.8739,483.0,1.5908664805221444,2.7205,1107.5923,1.2207,6210.0,1.7903,0.6305066703558042,0.0581,1212.45,75.45396,6.83604,Neptune-like,1.5248460615185335,3.5369624135220077,1.9612566768490474,3.4011507817058697,Conservative_HZ,0.0,302.3515113696373,1165.2430712604512,144.31614931118094,0.5770443723026669
Kepler-1654 b,Kepler-1654,9.180171,158.915,1.2,2.026,1047.8356,1.011,5597.0,1.179,0.08991,0.26,568.117,73.86663,19.06885,Gas-giant,0.8385509375124488,1.998413548240958,1.094101627719863,1.9216586014330368,Too_cold,0.104341398566963,149.2024648134035,515.7963783615336,185.60615898113622,0.2996616164978306
Kepler-1655 b,Kepler-1655,2.213,5.4,2.72,0.1029,11.8728787,1.03,6148.0,1.03,0.1328985310390584,0.19,213.26,70.10576,14.01685,Icy-Solid,0.8619111403073101,2.0043687270777375,1.1102989110774029,1.9274034802399895,Too_hot,1.0073989110774029,70.40840249027507,194.56217546671914,51.65311545710498,128.25307350764425
Kepler-1658 b,Kepler-1658,11.99363,1868.8404,6.36,0.0544,3.849372784,1.447,6216.0,2.891,1.048428852830631,0.0628,788.238,72.51658,8.55004,Mega-Earth,2.4665335185514046,5.719856045293564,3.171980461412553,5.500226574040855,Too_hot,3.1175804614125533,234.17837334565087,743.4690198258475,117.18980612825744,3777.731203999985
Kepler-1661 b,Kepler-1661,3.87,17.0,1.6,0.633,175.06,0.841,5100.0,0.762,-0.4535207066111698,0.057,410.607,72.26462,16.15714,Neptune-like,0.4575049940908792,1.1165493870465204,0.602231359849312,1.0736543881735139,Conservative_HZ,0.0,120.1392448329124,375.6449922131538,114.26071120537094,0.8783586314048649
Kepler-167 e,Kepler-167,10.16,321.00669107,1.68,1.883,1071.23205,0.777,4884.0,0.749,-0.5391,0.29,341.908,71.35329,9.44486,Neptune-like,0.4179902530616379,1.0308384249818123,0.5517007805105018,0.9912316823390824,Too_cold,0.8917683176609176,107.83695382279102,319.56897227939936,56.106539819434,0.08150783544043119
Kepler-17 b,Kepler-17,14.68,778.65,1.35,0.02591,1.4857108,1.04,5781.0,1.01034,0.01164,0.011,720.753,81.82493,10.24166,Neptune-like,0.7606180250678274,1.797370056018921,0.988439217735333,1.7283426125015144,Too_hot,0.9625292177353331,100.85680865690311,702.0614944448132,128.15010407510587,1530.0484174817555
Kepler-1704 b,Kepler-1704,11.94877343,1322.16617312,4.07,2.027,988.88112,1.132,5746.0,1.697,0.45179,0.92,835.455,82.73316,15.90743,Mega-Earth,1.2643137061746137,2.9923898759143177,1.6442982656993121,2.8774662549365377,Conservative_HZ,0.0,101.6303191534263,797.008343844704,228.98479228039346,0.6887831315583852
Kepler-1705 b,Kepler-1705,2.03,4.47,2.977353,0.08866250965843481,9.03502,1.139,6312.0,1.259,0.35411,0.033,1633.49,79.9197,6.55518,Icy-Solid,1.1049513434465528,2.552509930064886,1.417568715027213,2.4545029095916777,Too_hot,1.3289062053687781,284.0376849679635,1597.7601974346778,186.47928869324602,287.49477734570235
Kepler-1705 c,Kepler-1705,2.05,5.42,3.528714,0.10280005359838519,11.28,1.139,6312.0,1.259,0.35411,0.028,1633.49,79.9197,6.55518,Super-Earth,1.1049513434465528,2.552509930064886,1.417568715027213,2.4545029095916777,Too_hot,1.3147686614288276,284.0376849679635,1597.7601974346778,186.47928869324602,213.85692495138534
Kepler-1708 b,Kepler-1708,9.96,1462.0106722,8.159044265753922,1.64,737.1131,1.088,6157.0,1.117,0.182,0.4,1666.69,77.57112,9.15634,Mega-Earth,0.9117199843354423,2.1194056187257497,1.174199954555805,2.038023388620435,Conservative_HZ,0.0,354.1468273838946,1606.8897517705927,265.21860117375843,0.5653433706619928
Kepler-177 b,Kepler-177,3.5,5.84,0.75,0.21089692593304254,36.8601,0.921,5732.0,1.324,0.2292893434264735,0.0,1435.44,75.49689,16.72431,Gas-giant,0.9791517261902503,2.318950593297524,1.2738298284254417,2.229890042856178,Too_hot,1.062932902492399,344.27503788338316,1330.9147721145227,413.07210176643974,38.11964474113194
